0.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+01 8.173000000000000000e+03 2.781475409198211235e+00 1.655115620281960673e+02
0.000000000000000000e+00 2.000000000000000000e+01 2.100000000000000000e+01 8.173000000000000000e+03 3.237066475021602052e+00 1.351029633058607260e+02
0.000000000000000000e+00 2.900000000000000000e+01 3.000000000000000000e+01 4.662000000000000000e+03 2.788998199321251370e+00 1.736014360274564012e+02
1.000000000000000000e+00 2.000000000000000000e+01 2.100000000000000000e+01 8.173000000000000000e+03 2.854397633837654435e+00 1.719235579775170208e+02
1.000000000000000000e+00 2.000000000000000000e+01 2.200000000000000000e+01 8.140000000000000000e+03 3.056175915154765832e+00 1.723008298946544414e+02
2.000000000000000000e+00 2.000000000000000000e+01 2.100000000000000000e+01 8.173000000000000000e+03 2.827384131475336293e+00 1.560532783282774005e+02
2.000000000000000000e+00 2.000000000000000000e+01 2.200000000000000000e+01 8.140000000000000000e+03 3.087557549192045503e+00 1.640973114572174154e+02
3.000000000000000000e+00 2.000000000000000000e+01 2.100000000000000000e+01 8.173000000000000000e+03 3.012259589897174905e+00 1.650719414277148474e+02
3.000000000000000000e+00 2.000000000000000000e+01 2.200000000000000000e+01 8.140000000000000000e+03 2.807508447350838932e+00 1.653724194318455432e+02
4.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+01 3.980000000000000000e+03 3.002764913607241848e+00 1.311861399061448310e+02
4.000000000000000000e+00 2.000000000000000000e+01 2.200000000000000000e+01 8.176000000000000000e+03 3.261301948482720814e+00 1.614459340374061753e+02
4.000000000000000000e+00 3.100000000000000000e+01 3.200000000000000000e+01 2.066000000000000000e+03 2.911531447440403486e+00 1.565789787833818991e+02
7.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+01 1.640000000000000000e+03 2.953286623149393275e+00 1.320261693640248097e+02
8.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+01 1.640000000000000000e+03 2.984038929239407612e+00 1.425941756665660307e+02
1.000000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 3.980000000000000000e+03 2.724146643111005073e+00 1.712356093346792818e+02
1.100000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 4.012000000000000000e+03 3.415070085016669754e+00 1.322442975942709609e+02
1.100000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 3.980000000000000000e+03 3.200080465560613874e+00 1.693057070033743514e+02
1.200000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 3.980000000000000000e+03 2.840932126806732239e+00 1.683018599368331820e+02
1.300000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.650000000000000000e+03 3.068135159867481310e+00 1.387695169090648903e+02
