0.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.139700000000000000e+04 3.156997253560168026e+00 1.322161471009469551e+02
0.000000000000000000e+00 2.600000000000000000e+01 2.700000000000000000e+01 1.545000000000000000e+04 2.661986895056891012e+00 1.630554789439142382e+02
0.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 1.545000000000000000e+04 2.670317923945886296e+00 1.721194966831900501e+02
1.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.142100000000000000e+04 2.709995790605941757e+00 1.572230905613118352e+02
1.000000000000000000e+00 2.600000000000000000e+01 2.700000000000000000e+01 1.545000000000000000e+04 2.665879994835310018e+00 1.562206214807999345e+02
1.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 1.545000000000000000e+04 3.071627393676154671e+00 1.407355892426451192e+02
2.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.139700000000000000e+04 3.198573787321061346e+00 1.435510646132150612e+02
2.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.141900000000000000e+04 3.131672423360154500e+00 1.509462446433701928e+02
2.000000000000000000e+00 2.600000000000000000e+01 2.700000000000000000e+01 1.545000000000000000e+04 2.554743106874478809e+00 1.701730471835166156e+02
2.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 1.103300000000000000e+04 2.751813782850248913e+00 1.447537986009989481e+02
3.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.532000000000000000e+04 2.560156820982353754e+00 1.552159399664217005e+02
3.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.024900000000000000e+04 2.841444910013173342e+00 1.627672954042139111e+02
3.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 1.191900000000000000e+04 3.032987659867075525e+00 1.522442100130689653e+02
3.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 1.193900000000000000e+04 3.142830130173813963e+00 1.360811240520246770e+02
3.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 1.649000000000000000e+04 3.322678621082661099e+00 1.650561012862237362e+02
5.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.260000000000000000e+03 2.684865507315949085e+00 1.688827946186842155e+02
5.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 4.897000000000000000e+03 2.720648574996249902e+00 1.535854630016800400e+02
5.000000000000000000e+00 2.600000000000000000e+01 2.700000000000000000e+01 7.390000000000000000e+03 2.688239877230519603e+00 1.496437908193574913e+02
5.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 7.390000000000000000e+03 2.516132392756700753e+00 1.779419830279952350e+02
6.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.260000000000000000e+03 2.643873023825266788e+00 1.714456279623437069e+02
6.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 4.919000000000000000e+03 2.873952510646871961e+00 1.656239310909997187e+02
8.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 4.919000000000000000e+03 2.960984265459653653e+00 1.623998465018300692e+02
9.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.530000000000000000e+03 2.546910210700562782e+00 1.672059040914775210e+02
9.000000000000000000e+00 2.600000000000000000e+01 2.700000000000000000e+01 4.919000000000000000e+03 2.911786404381150550e+00 1.553626461771582683e+02
9.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 4.920000000000000000e+03 2.555434790141196455e+00 1.475275853580442913e+02
1.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 7.367000000000000000e+03 3.002371356389939905e+00 1.494188660050770920e+02
1.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 7.390000000000000000e+03 3.236679221490590841e+00 1.447323564291143896e+02
1.000000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 1.413000000000000000e+03 2.940820221962950232e+00 1.308713767102158840e+02
1.000000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 4.919000000000000000e+03 2.454598365047384156e+00 1.725436534551207615e+02
1.000000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 4.919000000000000000e+03 2.469938840151070458e+00 1.524906963483168738e+02
1.100000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 4.919000000000000000e+03 2.546076820524729278e+00 1.683836896068778799e+02
1.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 4.530000000000000000e+03 2.586567365156183129e+00 1.698057115344979877e+02
