0.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 9.602000000000000000e+03 2.917135240887264391e+00 1.564678502560579147e+02
0.000000000000000000e+00 6.100000000000000000e+01 6.200000000000000000e+01 1.483400000000000000e+04 2.627052586116981558e+00 1.587470311130146001e+02
1.000000000000000000e+00 6.100000000000000000e+01 6.200000000000000000e+01 1.483400000000000000e+04 2.516763104779851545e+00 1.784993379930178037e+02
1.000000000000000000e+00 6.300000000000000000e+01 6.400000000000000000e+01 1.483400000000000000e+04 2.781256345183063416e+00 1.593927411270123287e+02
2.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 9.603000000000000000e+03 2.803533687198844770e+00 1.575708244771452939e+02
2.000000000000000000e+00 4.900000000000000000e+01 5.100000000000000000e+01 1.119800000000000000e+04 2.798067853498181989e+00 1.510525353110455740e+02
2.000000000000000000e+00 6.100000000000000000e+01 6.200000000000000000e+01 1.483400000000000000e+04 2.596266269036773711e+00 1.619475333683539873e+02
2.000000000000000000e+00 6.300000000000000000e+01 6.400000000000000000e+01 9.212000000000000000e+03 3.222332411763581650e+00 1.576334334479037977e+02
3.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 9.603000000000000000e+03 3.309790510483066939e+00 1.517001734475644525e+02
3.000000000000000000e+00 4.900000000000000000e+01 5.100000000000000000e+01 1.116200000000000000e+04 2.770522541655313198e+00 1.719047663098531871e+02
3.000000000000000000e+00 6.100000000000000000e+01 6.200000000000000000e+01 1.483400000000000000e+04 2.561330956542929638e+00 1.663518063946454504e+02
3.000000000000000000e+00 6.300000000000000000e+01 6.400000000000000000e+01 1.483400000000000000e+04 2.793330376504855828e+00 1.537220817492275273e+02
4.000000000000000000e+00 4.900000000000000000e+01 5.100000000000000000e+01 1.116200000000000000e+04 2.847458323778528477e+00 1.619992263163419750e+02
4.000000000000000000e+00 6.100000000000000000e+01 6.200000000000000000e+01 9.222000000000000000e+03 3.402075902112755568e+00 1.340425149981360846e+02
4.000000000000000000e+00 6.100000000000000000e+01 6.200000000000000000e+01 9.244000000000000000e+03 2.678151935100720582e+00 1.601998376908147179e+02
5.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 1.376300000000000000e+04 3.085527877779639994e+00 1.382372227351380332e+02
6.000000000000000000e+00 4.900000000000000000e+01 5.100000000000000000e+01 9.222000000000000000e+03 3.230771058354368286e+00 1.701708076743362881e+02
7.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 9.603000000000000000e+03 3.390957392758141342e+00 1.509295010666509143e+02
8.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.376300000000000000e+04 2.649436589939761610e+00 1.655138163529117605e+02
8.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 9.602000000000000000e+03 2.835120326590601980e+00 1.667573106773479310e+02
9.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 1.376300000000000000e+04 3.181117753614254529e+00 1.524507793073603352e+02
9.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 9.602000000000000000e+03 2.975417640672350927e+00 1.739496962057954761e+02
1.000000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 9.602000000000000000e+03 2.854627672496385493e+00 1.559351703719484874e+02
1.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 1.363200000000000000e+04 3.058596038624458835e+00 1.609705772789156129e+02
1.100000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 9.603000000000000000e+03 3.263965429292400078e+00 1.572164365730199904e+02
1.100000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 9.244000000000000000e+03 2.704773705796143624e+00 1.607787386703864456e+02
1.100000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 1.366400000000000000e+04 2.560275657835109353e+00 1.492731690398155990e+02
1.200000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 9.602000000000000000e+03 2.885852803888456997e+00 1.469861462288480709e+02
1.200000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 9.244000000000000000e+03 2.802906940736881847e+00 1.622237606860410040e+02
1.200000000000000000e+01 4.900000000000000000e+01 5.100000000000000000e+01 9.212000000000000000e+03 2.891712284958089185e+00 1.493907798522552639e+02
1.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 1.366400000000000000e+04 2.757425569031825674e+00 1.659207639611731508e+02
1.300000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 9.602000000000000000e+03 2.977105605145362155e+00 1.752622507871527091e+02
1.300000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 9.244000000000000000e+03 2.874735021976306371e+00 1.580179696969458405e+02
1.300000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 1.366400000000000000e+04 2.692085993972387570e+00 1.544629245173402694e+02
