0.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 6.449000000000000000e+03 3.161947971102367916e+00 1.398764690532897816e+02
1.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 1.769000000000000000e+03 3.302212070621269646e+00 1.513863766200576606e+02
3.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+01 6.449000000000000000e+03 3.127477351536446459e+00 1.413182304256554858e+02
6.000000000000000000e+00 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.799609781596564595e+00 1.574626940276042433e+02
9.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+01 6.225000000000000000e+03 3.473514001388056549e+00 1.311049956827464200e+02
1.000000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.771322071761691319e+00 1.576107727367404721e+02
1.100000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 6.225000000000000000e+03 2.859125363723240110e+00 1.321149321287501550e+02
1.100000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.713857692451680403e+00 1.610745570222229901e+02
1.200000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.567897333685256189e+00 1.700179071512763187e+02
1.300000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.584747450283336079e+00 1.681375894943676599e+02
1.400000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.737212944701675532e+00 1.758653344513597006e+02
1.500000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.892092305484683212e+00 1.528252367173168125e+02
1.800000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 6.092000000000000000e+03 3.004743637857740346e+00 1.592408375957448641e+02
1.800000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.718599137116747055e+00 1.598659240932852015e+02
1.900000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.790649749685046643e+00 1.660186604336747109e+02
2.000000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 6.095000000000000000e+03 2.644031966232530007e+00 1.675548470289588749e+02
2.100000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 6.449000000000000000e+03 2.974290444779439824e+00 1.523256693762179736e+02
