9.337820400000000909e-01 9.991860412288998214e-11
9.496941199999999750e-01 2.521526194534297092e-08
9.656062000000000811e-01 1.617975168168566270e-04
9.815182799999999652e-01 4.964836350146255121e-03
9.974303600000000714e-01 2.281678965235342249e-01
1.013342440000000177e+00 1.689260550092211766e+00
1.029254520000000062e+00 6.965635462030980385e+00
1.045166599999999946e+00 1.024376507628631394e+01
1.061078680000000052e+00 5.558588206847875135e+00
1.076990760000000158e+00 3.512507877182635241e+00
1.092902840000000042e+00 3.291153621225993753e+00
1.108814919999999926e+00 3.877570072415958524e+00
1.124727000000000032e+00 3.757956278608828526e+00
1.140639080000000138e+00 3.383024986466527828e+00
1.156551160000000023e+00 3.364879786066110157e+00
1.172463239999999907e+00 2.878803886553391145e+00
1.188375320000000013e+00 2.049700833510639253e+00
1.204287400000000119e+00 1.338653847250856010e+00
1.220199480000000003e+00 1.210522359921935687e+00
1.236111559999999887e+00 1.284841283933886080e+00
1.252023639999999993e+00 1.309282704195234182e+00
1.267935720000000099e+00 9.482671455355187184e-01
1.283847799999999983e+00 9.855930909128728379e-01
1.299759880000000090e+00 9.541399999227179185e-01
1.315671959999999974e+00 7.158273988299023172e-01
1.331584040000000080e+00 2.345643907107935189e-01
1.347496119999999964e+00 4.097325888476568978e-02
1.363408200000000070e+00 1.693884282537682154e-02
1.379320279999999954e+00 2.148854600787562449e-02
1.395232360000000060e+00 7.270944697769354120e-03
1.411144439999999944e+00 1.838018869193870988e-02
1.427056520000000051e+00 7.074678631083082536e-02
1.442968599999999935e+00 1.263852839587333299e-01
1.458880680000000041e+00 1.341088760095107690e-01
1.474792759999999925e+00 3.037239844998524396e-01
1.490704840000000031e+00 4.106413869732092881e-01
1.506616919999999915e+00 3.269599843434642938e-01
1.522529000000000021e+00 2.878365440686434518e-01
1.538441079999999905e+00 3.299635688230884156e-01
1.554353160000000011e+00 3.640771175519749714e-01
1.570265239999999896e+00 1.966131786513962143e-01
1.586177320000000002e+00 1.646761607914130898e-01
1.602089399999999886e+00 1.206598565165100945e-01
1.618001479999999992e+00 6.509694989974541823e-02
1.633913559999999876e+00 3.880394333245142796e-02
1.649825639999999982e+00 1.212984188823224181e-02
1.665737719999999866e+00 1.951629936839708064e-05
1.681649799999999972e+00 3.399470364363135184e-06
1.697561880000000079e+00 3.541573992167193077e-06
1.713473959999999963e+00 1.876215361969287774e-10
